_id,title,description,release_date,genre,director,rating,cast[0].actor,cast[1].actor,cast[2].actor,cast[3].actor,cast[4].actor,cast[5].actor,cast[6].actor,cast[7].actor,cast[8].actor,cast[9].actor,cast[10].actor,cast[11].actor,cast[12].actor,cast[13].actor,cast[14].actor,cast[15].actor,cast[16].actor,cast[17].actor,cast[18].actor,cast[19].actor,cast[20].actor,cast[21].actor,cast[22].actor,cast[23].actor,cast[24].actor,cast[25].actor,cast[26].actor,cast[27].actor,cast[28].actor,cast[29].actor,cast[30].actor,cast[0].role,cast[1].role,cast[2].role,cast[3].role,cast[4].role,cast[5].role,cast[6].role,cast[7].role,cast[8].role,cast[9].role,cast[10].role,cast[11].role,cast[12].role,cast[13].role,cast[14].role,cast[15].role,cast[16].role,cast[17].role,cast[18].role,cast[19].role,cast[20].role,cast[21].role,cast[22].role,cast[23].role,cast[24].role,cast[25].role,cast[26].role,cast[27].role,cast[28].role,cast[29].role,cast[30].role,cast[0]._id,cast[1]._id,cast[2]._id,cast[3]._id,cast[4]._id,cast[5]._id,cast[6]._id,cast[7]._id,cast[8]._id,cast[9]._id,cast[10]._id,cast[11]._id,cast[12]._id,cast[13]._id,cast[14]._id,cast[15]._id,cast[16]._id,cast[17]._id,cast[18]._id,cast[19]._id,cast[20]._id,cast[21]._id,cast[22]._id,cast[23]._id,cast[24]._id,cast[25]._id,cast[26]._id,cast[27]._id,cast[28]._id,cast[29]._id,cast[30]._id,poster_url,is_deleted,__v,test_poster_url,language,banner_url,runtime,writer,trailer_url,view_count,created_at,updated_at,deleted_at
6744799f0d37dd31a8a7b003,Dark Matter,"A gripping sci-fi thriller exploring parallel universes and the choices that define our lives, based on the bestselling novel by Blake Crouch.",2025-05-10T00:00:00.000Z,"Science Fiction, Thriller",Christopher Nolan,9.1,Jake Gyllenhaal,Rebecca Ferguson,Rami Malek,Florence Pugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jason Dessen,Daniela Dessen,Ryan Holder,Amanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,6744799f0d37dd31a8a7b004,6744799f0d37dd31a8a7b005,6744799f0d37dd31a8a7b006,6744799f0d37dd31a8a7b007,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/dark-matter.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/dark-matter.jpg,English,,,,,,,,
674479a90d37dd31a8a7b009,English Teacher,A heartfelt drama about a dedicated English teacher who inspires her students while grappling with personal challenges and the complexities of modern education.,2024-09-20T00:00:00.000Z,Drama,Greta Gerwig,8.7,Emma Stone,Timothée Chalamet,Viola Davis,Florence Pugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ms. Harper,Evan,Principal Wallace,Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479a90d37dd31a8a7b00a,674479a90d37dd31a8a7b00b,674479a90d37dd31a8a7b00c,674479a90d37dd31a8a7b00d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/english-teacher.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/english-teacher.jpg,English,,,,,,,,
674479b10d37dd31a8a7b00f,Expats,"A compelling drama exploring the intertwined lives of three expatriates navigating cultural challenges, personal struggles, and unexpected connections in a bustling foreign city.",2025-02-14T00:00:00.000Z,Drama,Chloé Zhao,8.9,Nicole Kidman,Henry Golding,Gemma Chan,Dev Patel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret,Clark,Sophia,Arjun,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479b10d37dd31a8a7b010,674479b10d37dd31a8a7b011,674479b10d37dd31a8a7b012,674479b10d37dd31a8a7b013,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/expats.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/expats.jpg,English,,,,,,,,
674479b70d37dd31a8a7b015,Fallout,"A gripping post-apocalyptic drama following survivors navigating a desolate world, uncovering hidden truths about humanity’s downfall and the hope for a better future.",2025-07-22T00:00:00.000Z,"Post-Apocalyptic, Drama, Science Fiction",George Miller,9,Hugh Jackman,Charlize Theron,Tom Holland,Saoirse Ronan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethan,Lena,Alex,Claire,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479b70d37dd31a8a7b016,674479b70d37dd31a8a7b017,674479b70d37dd31a8a7b018,674479b70d37dd31a8a7b019,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/fallout.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/fallout.jpg,English,,,,,,,,
674479bd0d37dd31a8a7b01b,Fool Me Once,A thrilling mystery about a woman who discovers shocking secrets about her family while investigating her husband's suspicious death.,2025-03-18T00:00:00.000Z,"Mystery, Thriller",David Fincher,8.8,Rosamund Pike,Jude Law,Jessica Chastain,Andrew Garfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maya,Joe,Rachel,Detective Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479bd0d37dd31a8a7b01c,674479bd0d37dd31a8a7b01d,674479bd0d37dd31a8a7b01e,674479bd0d37dd31a8a7b01f,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/fool-me-once.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/fool-me-once.jpg,English,,,,,,,,
674479c50d37dd31a8a7b021,Kaos,"A dark comedy and modern retelling of Greek mythology, exploring the dysfunctional relationships and chaos among gods, mortals, and everything in between.",2025-09-12T00:00:00.000Z,"Dark Comedy, Fantasy",Taika Waititi,8.5,Tilda Swinton,Ralph Fiennes,Dev Patel,Anya Taylor-Joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hera,Zeus,Hades,Persephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479c50d37dd31a8a7b022,674479c50d37dd31a8a7b023,674479c50d37dd31a8a7b024,674479c50d37dd31a8a7b025,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/kaos.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/kaos.jpg,English,,,,,,,,
674479cb0d37dd31a8a7b027,Lady in the Lake,"A gripping noir-inspired mystery set in 1960s Baltimore, following a journalist investigating an unsolved murder that shakes the community.",2025-10-15T00:00:00.000Z,"Mystery, Drama",Sam Mendes,8.6,Natalie Portman,Lupita Nyong'o,Oscar Isaac,Michael Shannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maddie Schwartz,Cleo Sherwood,Detective Sullivan,Editor John Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479cb0d37dd31a8a7b028,674479cb0d37dd31a8a7b029,674479cb0d37dd31a8a7b02a,674479cb0d37dd31a8a7b02b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/lady-in-the-lake.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/lady-in-the-lake.jpg,English,,,,,,,,
674479d10d37dd31a8a7b02d,Manhunt,"A tense thriller following a relentless investigator chasing a cunning fugitive across state lines, uncovering a deeper conspiracy along the way.",2025-08-10T00:00:00.000Z,"Thriller, Crime",Denis Villeneuve,8.9,Jake Gyllenhaal,Jodie Comer,Cillian Murphy,Jeffrey Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detective Marcus Hall,Sarah Palmer,The Fugitive,Agent Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479d10d37dd31a8a7b02e,674479d10d37dd31a8a7b02f,674479d10d37dd31a8a7b030,674479d10d37dd31a8a7b031,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/manhunt.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/manhunt.jpg,English,,,,,,,,
674479d80d37dd31a8a7b033,Masters of the Air,"An epic wartime drama chronicling the courageous exploits of the Eighth Air Force during World War II, showcasing their heroic missions and personal sacrifices.",2025-11-11T00:00:00.000Z,"War, Drama, History",Steven Spielberg,9.2,Austin Butler,Barry Keoghan,Fionn Whitehead,Taron Egerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captain John Egan,Lieutenant Michael Ryan,Sergeant Oliver Carter,Major James Whitman,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479d80d37dd31a8a7b034,674479d80d37dd31a8a7b035,674479d80d37dd31a8a7b036,674479d80d37dd31a8a7b037,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/masters-of-the-air.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/masters-of-the-air.jpg,English,,,,,,,,
674479e00d37dd31a8a7b039,Movie Poster,"A behind-the-scenes look at the making of iconic movie posters, featuring interviews with designers and filmmakers who created them.",2025-12-01T00:00:00.000Z,Documentary,David Fincher,8.3,Graham Norton,Ridley Scott,Meryl Streep,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,,,,,,,,Host,Interviewee,Interviewee,Interviewee,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479e00d37dd31a8a7b03a,674479e00d37dd31a8a7b03b,674479e00d37dd31a8a7b03c,674479e00d37dd31a8a7b03d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/movie-poster.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/movie-poster.jpg,English,,,,,,,,
674479ea0d37dd31a8a7b03f,Mr. & Mrs. Smith,"A married couple discovers they are both spies working for rival agencies, leading to a thrilling and comedic battle as their secrets unravel.",2025-07-17T00:00:00.000Z,"Action, Comedy, Romance",Doug Liman,7.5,Brad Pitt,Angelina Jolie,Vince Vaughn,Adam Brody,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Smith,Jane Smith,Eddie,Benjamin Danz,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479ea0d37dd31a8a7b040,674479ea0d37dd31a8a7b041,674479ea0d37dd31a8a7b042,674479ea0d37dd31a8a7b043,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/mr.-&-mrs.-smith.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/mr.-&-mrs.-smith.jpg,English,,,,,,,,
674479f00d37dd31a8a7b045,My Lady Jane,"A historical romance-comedy based on the life of Lady Jane Grey, who was crowned Queen of England for just nine days before being overthrown and executed.",2026-03-12T00:00:00.000Z,"Historical, Romance, Comedy",Kari Skogland,7.8,Florence Pugh,Taron Egerton,Emma Mackey,Ben Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lady Jane Grey,Guildford Dudley,Princess Elizabeth,Edward VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479f00d37dd31a8a7b046,674479f00d37dd31a8a7b047,674479f00d37dd31a8a7b048,674479f00d37dd31a8a7b049,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/my-lady-jane.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/my-lady-jane.jpg,English,,,,,,,,
674479f90d37dd31a8a7b04b,One Day,"Two university friends, Emma and Dexter, share a deep bond that spans years, and each year on the same day, the film revisits their lives as they navigate love, loss, and destiny.",2025-09-15T00:00:00.000Z,"Romance, Drama",Lone Scherfig,7,Anne Hathaway,Jim Sturgess,Patricia Clarkson,Ken Stott,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emma Morley,Dexter Mayhew,Alison Mayhew,Stephen Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,674479f90d37dd31a8a7b04c,674479f90d37dd31a8a7b04d,674479f90d37dd31a8a7b04e,674479f90d37dd31a8a7b04f,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/one-day.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/one-day.jpg,English,,,,,,,,
67447a000d37dd31a8a7b051,Palm Royale,"A luxury resort in a tropical paradise becomes the setting for a mix of romance, intrigue, and mystery as a group of eclectic guests converge on the island.",2026-05-05T00:00:00.000Z,"Romance, Mystery, Drama",Gore Verbinski,7.4,Margot Robbie,Idris Elba,Keira Knightley,Michael B. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sophie Bennett,James Hart,Claire Westwood,Dexter Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a000d37dd31a8a7b052,67447a000d37dd31a8a7b053,67447a000d37dd31a8a7b054,67447a000d37dd31a8a7b055,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/palm-royale.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/palm-royale.jpg,English,,,,,,,,
67447a080d37dd31a8a7b057,Presumed Innocent,"A prosecutor is forced to investigate the murder of his mistress, and as secrets and lies unravel, he finds himself implicated in the crime.",2025-11-11T00:00:00.000Z,"Thriller, Mystery, Drama",Alan J. Pakula,7.9,Harrison Ford,Glenn Close,Raul Julia,Bonnie Bedelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rusty Sabich,Carolyn Polhemus,Raymond Horgan,Barbara Sabich,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a080d37dd31a8a7b058,67447a080d37dd31a8a7b059,67447a080d37dd31a8a7b05a,67447a080d37dd31a8a7b05b,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/presumed-innocent.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/presumed-innocent.jpg,English,,,,,,,,
67447a100d37dd31a8a7b05d,Renegade Nell,"A young woman in the Old West takes on a life of adventure and rebellion, challenging the norms of society while seeking to uncover her family’s mysterious past.",2026-07-20T00:00:00.000Z,"Western, Adventure, Drama",John Sturges,6.8,Drew Barrymore,Tommy Lee Jones,Rosie Perez,Billy Bob Thornton,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nell,Sheriff Hank Dalton,Maggie,Tommy Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a100d37dd31a8a7b05e,67447a100d37dd31a8a7b05f,67447a100d37dd31a8a7b060,67447a100d37dd31a8a7b061,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/renegade-nell.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/renegade-nell.jpg,English,,,,,,,,
67447a160d37dd31a8a7b063,Ripley,"A charming con artist, Tom Ripley, becomes deeply enmeshed in the world of high society while impersonating a wealthy heir, leading to deceit, murder, and a dangerous game of cat and mouse.",2025-12-03T00:00:00.000Z,"Thriller, Crime, Drama",Anthony Minghella,8,Matt Damon,Jude Law,Gwyneth Paltrow,Cate Blanchett,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Ripley,Dickie Greenleaf,Marge Sherwood,Teddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a160d37dd31a8a7b064,67447a160d37dd31a8a7b065,67447a160d37dd31a8a7b066,67447a160d37dd31a8a7b067,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/ripley.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/ripley.jpg,English,,,,,,,,
67447a1c0d37dd31a8a7b069,Shōgun,An English navigator is shipwrecked in Japan and becomes embroiled in the political intrigue and warfare between the samurai and feudal lords in the 17th century.,2026-03-19T00:00:00.000Z,"Historical Drama, Adventure",Jerry London,8.3,Richard Chamberlain,Toshiro Mifune,Shiro Mifune,Yoko Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Blackthorne,Lord Toranaga,Lord Ishido,Mariko,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a1c0d37dd31a8a7b06a,67447a1c0d37dd31a8a7b06b,67447a1c0d37dd31a8a7b06c,67447a1c0d37dd31a8a7b06d,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/shōgun.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/shōgun.jpg,English,,,,,,,,
67447a220d37dd31a8a7b06f,Supacell,"In a future where humanity faces extinction from a deadly disease, a team of scientists discover a new power source within the human body that could save the world, but it comes with a dangerous side effect.",2027-08-14T00:00:00.000Z,"Science Fiction, Thriller, Action",Neill Blomkamp,7.5,Idris Elba,Charlize Theron,Tom Hardy,Emma Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Marcus Taylor,Dr. Lena Fischer,Jake Turner,Eliza Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a220d37dd31a8a7b070,67447a220d37dd31a8a7b071,67447a220d37dd31a8a7b072,67447a220d37dd31a8a7b073,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/supacell.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/supacell.jpg,English,,,,,,,,
67447a2a0d37dd31a8a7b075,Terminator Zero,"A new chapter in the Terminator franchise where a sentient AI from the future is sent back in time to prevent humanity from ever creating Skynet. As time collapses, a new group of resistance fighters must stop this rogue AI before it eradicates the human race.",2028-05-21T00:00:00.000Z,"Science Fiction, Action, Thriller",James Cameron,8.4,Arnold Schwarzenegger,Linda Hamilton,Mackenzie Davis,David Tennant,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Terminator,Sarah Connor,Grace,AI Zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a2a0d37dd31a8a7b076,67447a2a0d37dd31a8a7b077,67447a2a0d37dd31a8a7b078,67447a2a0d37dd31a8a7b079,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/terminator-zero.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/terminator-zero.jpg,English,,,,,,,,
67447a300d37dd31a8a7b07b,The Acolyte,"Set in the final days of the High Republic era, 'The Acolyte' follows a young Padawan who is trained in the mysteries of the Force, uncovering dark secrets that threaten the galaxy as Sith activity begins to rise in the shadows.",2029-07-15T00:00:00.000Z,"Science Fiction, Mystery, Thriller",Leslie Headland,7.9,Amandla Stenberg,Lee Jung-jae,Carrie-Anne Moss,Jodie Turner-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padawan,Master,Acolyte Leader,Sith Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a300d37dd31a8a7b07c,67447a300d37dd31a8a7b07d,67447a300d37dd31a8a7b07e,67447a300d37dd31a8a7b07f,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/the-acolyte.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/the-acolyte.jpg,English,,,,,,,,
67447a370d37dd31a8a7b081,The Brothers Sun,"Set in ancient China, two brothers from a humble village rise to power, caught in a turbulent time of war, betrayal, and ambition. As they become leaders of opposing factions, they must decide whether to fight for their family’s honor or pursue ultimate power.",2029-09-10T00:00:00.000Z,"Action, Drama, Historical",Zhang Yimou,8.1,Donnie Yen,Jet Li,Zhang Ziyi,Tony Leung,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brother Zhang,Brother Wei,Li Mei,General Han,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a370d37dd31a8a7b082,67447a370d37dd31a8a7b083,67447a370d37dd31a8a7b084,67447a370d37dd31a8a7b085,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/the-brothers-sun.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/the-brothers-sun.jpg,Mandarin,,,,,,,,
67447a3c0d37dd31a8a7b087,The Gentlemen,"A sophisticated crime lord decides to sell off his lucrative cannabis empire in London, triggering plots, schemes, and betrayals from those who want to take his throne.",2020-01-24T00:00:00.000Z,"Crime, Comedy, Action",Guy Ritchie,7.8,Matthew McConaughey,Charlie Hunnam,Hugh Grant,Michelle Dockery,Colin Farrell,,,,,,,,,,,,,,,,,,,,,,,,,,,Mickey Pearson,Ray,Fletcher,Rosalind Pearson,Coach,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a3c0d37dd31a8a7b088,67447a3c0d37dd31a8a7b089,67447a3c0d37dd31a8a7b08a,67447a3c0d37dd31a8a7b08b,67447a3c0d37dd31a8a7b08c,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/the-gentlemen.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/the-gentlemen.jpg,English,,,,,,,,
67447a420d37dd31a8a7b08e,The Regime,"A gripping political drama that chronicles the rise and fall of an authoritarian regime in a fictional European nation, exploring themes of power, corruption, and resistance.",2024-04-15T00:00:00.000Z,"Drama, Political, Thriller",Stephen Frears,8.2,Kate Winslet,Matthias Schoenaerts,Ralph Fiennes,Vanessa Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chancellor Elisa Kovak,Prime Minister Viktor Maris,General Otto Kruger,Journalist Anya Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a420d37dd31a8a7b08f,67447a420d37dd31a8a7b090,67447a420d37dd31a8a7b091,67447a420d37dd31a8a7b092,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/the-regime.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/the-regime.jpg,English,,,,,,,,
67447a470d37dd31a8a7b094,The Tattooist of Auschwitz,"Based on the bestselling novel, 'The Tattooist of Auschwitz' tells the powerful story of Lale Sokolov, a Jewish man who becomes the tattooist in Auschwitz-Birkenau, where he falls in love with a fellow prisoner while enduring the horrors of the Holocaust.",2025-03-12T00:00:00.000Z,"Drama, Historical, Romance",Heather Morris,7.6,Max Irons,Tatiana Maslany,Harvey Keitel,Ben Kingsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lale Sokolov,Gita Furman,Pepan,SS Officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a470d37dd31a8a7b095,67447a470d37dd31a8a7b096,67447a470d37dd31a8a7b097,67447a470d37dd31a8a7b098,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/the-tattooist-of-auschwitz.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/the-tattooist-of-auschwitz.jpg,English,,,,,,,,
67447a4b0d37dd31a8a7b09a,The Veil,"A supernatural thriller set in a remote village, where a young woman discovers a dark and dangerous family secret that could tear apart her world. As she unravels the mystery, she faces terrifying forces from the other side of the veil.",2026-06-20T00:00:00.000Z,"Horror, Thriller, Mystery",James Wan,7.4,Florence Pugh,Javier Bardem,Tessa Thompson,Mads Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mira,Father Juan,Clara,Elder Alexei,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a4b0d37dd31a8a7b09b,67447a4b0d37dd31a8a7b09c,67447a4b0d37dd31a8a7b09d,67447a4b0d37dd31a8a7b09e,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/the-veil.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/the-veil.jpg,English,,,,,,,,
67447a510d37dd31a8a7b0a0,The Walking Dead: The Ones Who Live,"A spinoff of the 'Walking Dead' universe, following the survivors of a new post-apocalyptic world. It focuses on key characters who fought their way through a zombie-infested world, dealing with the psychological and emotional toll of survival while facing new threats.",2024-10-18T00:00:00.000Z,"Drama, Horror, Thriller",Greg Nicotero,8.3,Norman Reedus,Melissa McBride,Andrew Lincoln,Lauren Cohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daryl Dixon,Carol Peletier,Rick Grimes,Maggie Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a510d37dd31a8a7b0a1,67447a510d37dd31a8a7b0a2,67447a510d37dd31a8a7b0a3,67447a510d37dd31a8a7b0a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/the-walking-dead-the-ones-who-live.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/the-walking-dead-the-ones-who-live.jpg,English,,,,,,,,
67447a560d37dd31a8a7b0a6,Those About to Die,"A historical drama set in Ancient Rome, focusing on the lives of gladiators, their brutal training, and the dangerous battles they fought in the Colosseum, all while exploring the power dynamics of the Roman Empire.",2025-05-08T00:00:00.000Z,"Drama, Historical, Action",Ridley Scott,8.1,Oscar Isaac,Tom Hardy,Penélope Cruz,David Oyelowo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maximus,Cassius,Julia,Marcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a560d37dd31a8a7b0a7,67447a560d37dd31a8a7b0a8,67447a560d37dd31a8a7b0a9,67447a560d37dd31a8a7b0aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/those-about-to-die.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/those-about-to-die.jpg,English,,,,,,,,
67447a5b0d37dd31a8a7b0ac,Time Bandits,"A fantastical adventure film where a young boy is whisked away through time by a group of dwarfs, each with their own agenda, as they travel through history, encountering legendary figures and strange worlds along the way.",2024-12-15T00:00:00.000Z,"Adventure, Fantasy, Comedy",Terry Gilliam,7.9,John Cleese,Sean Connery,Katherine Helmond,Michael Palin,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robin Hood,King Agamemnon,The Supreme Being,Time Bandit Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a5b0d37dd31a8a7b0ad,67447a5b0d37dd31a8a7b0ae,67447a5b0d37dd31a8a7b0af,67447a5b0d37dd31a8a7b0b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/time-bandits.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/time-bandits.jpg,English,,,,,,,,
67447a600d37dd31a8a7b0b2,Under the Bridge,"A gripping drama about a troubled young woman who finds herself caught between two worlds: the luxury of her family's wealth and the harsh realities of life under a bridge where she befriends a group of homeless individuals. As she learns their stories, she must decide where her true loyalties lie.",2025-04-22T00:00:00.000Z,"Drama, Social Issues",Ava DuVernay,8.2,Saoirse Ronan,Mahershala Ali,Tessa Thompson,David Oyelowo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claire,Ray,Monica,Tom,,,,,,,,,,,,,,,,,,,,,,,,,,,,67447a600d37dd31a8a7b0b3,67447a600d37dd31a8a7b0b4,67447a600d37dd31a8a7b0b5,67447a600d37dd31a8a7b0b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://moviu.s3.us-east-1.amazonaws.com/movies/under-the-bridge.jpg,true,0,https://moviu.s3.us-east-1.amazonaws.com/movies/25-11-2024/under-the-bridge.jpg,English,,,,,,,,
